startTime,endTime,label
99.16724,99.16724,tissue
99.169,99.169,tissue
99.17036,99.17036,tissue
99.17123,99.17125,tissue
99.17914,99.17914,tissue
99.1801,99.1801,tissue
99.1803,99.1803,tissue
99.18286,99.18286,tissue
99.18294,99.18294,tissue
99.19038,99.19039,tissue
99.19042,99.19051,tissue
99.19056,99.19056,tissue
99.1907,99.1907,tissue
99.19129,99.19132,tissue
99.19142,99.19142,tissue
99.19148,99.19148,tissue
99.19156,99.19156,tissue
99.19166,99.19166,tissue
99.19174,99.19174,tissue
99.19182,99.19182,tissue
99.19194,99.19194,tissue
99.19204,99.19204,tissue
99.19218,99.19218,tissue
99.19222,99.19222,tissue
99.1923,99.1923,tissue
99.19239,99.19242,tissue
99.19254,99.19254,tissue
99.19258,99.19258,tissue
99.19264,99.19264,tissue
99.19272,99.19272,tissue
99.19276,99.19276,tissue
99.19284,99.19284,tissue
99.1929,99.1929,tissue
99.19301,99.19303,tissue
99.1931,99.1931,tissue
99.19326,99.19326,tissue
99.1934,99.19341,tissue
99.1939,99.1939,tissue
99.19412,99.19412,tissue
99.1956,99.1956,tissue
99.1982,99.19821,tissue
99.1983,99.1983,tissue
99.19882,99.19883,tissue
99.19916,99.19916,tissue
99.1993,99.1993,tissue
99.19936,99.19937,tissue
99.1996,99.1996,tissue
99.19972,99.19972,tissue
99.19978,99.19978,tissue
99.19984,99.19985,tissue
99.19998,99.19999,tissue
99.20008,99.20008,tissue
99.20022,99.20022,tissue
99.20026,99.20026,tissue
99.20036,99.20036,tissue
99.2004,99.2004,tissue
99.20044,99.20044,tissue
99.20055,99.20062,tissue
99.20062,99.20062,tissue
99.20066,99.20066,tissue
99.20065,99.20076,tissue
99.20075,99.20081,tissue
99.20084,99.20084,tissue
99.20096,99.201,tissue
99.20102,99.20106,tissue
99.20114,99.20114,tissue
99.20122,99.20122,tissue
99.20132,99.20132,tissue
99.20142,99.20142,tissue
99.2015,99.20154,tissue
99.20156,99.20156,tissue
99.2016,99.2016,tissue
99.20164,99.20169,tissue
99.20178,99.20178,tissue
99.20184,99.20184,tissue
99.2019,99.2019,tissue
99.20204,99.20204,tissue
99.20214,99.20214,tissue
99.20222,99.20222,tissue
99.20226,99.20226,tissue
99.2023,99.2023,tissue
99.20238,99.20238,tissue
99.20246,99.20246,tissue
99.20256,99.20256,tissue
99.20266,99.20266,tissue
99.20272,99.20272,tissue
99.20304,99.20304,tissue
99.20306,99.2031,tissue
99.20324,99.20324,tissue
99.20342,99.20342,tissue
99.20356,99.20356,tissue
99.2036,99.2036,tissue
99.20894,99.20894,tissue
99.2091,99.20918,tissue
99.20923,99.20926,tissue
99.20944,99.20944,tissue
99.20962,99.20962,tissue
99.20972,99.20972,tissue
99.20986,99.20986,tissue
99.20996,99.20996,tissue
99.21011,99.21014,tissue
99.2103,99.2103,tissue
99.21036,99.21036,tissue
99.21052,99.21052,tissue
99.21072,99.21072,tissue
99.21076,99.21076,tissue
99.21083,99.21086,tissue
99.21089,99.21091,tissue
99.21094,99.21098,tissue
99.21106,99.21106,tissue
99.2112,99.2112,tissue
99.21132,99.21132,tissue
99.21138,99.21138,tissue
99.21157,99.21164,tissue
99.21259,99.21261,tissue
99.21294,99.21295,tissue
99.2131,99.21315,tissue
99.2135,99.2135,tissue
99.21356,99.21356,tissue
99.21468,99.21473,tissue
99.21482,99.21483,tissue
99.21488,99.21488,tissue
99.21498,99.21498,tissue
99.21502,99.21507,tissue
99.21508,99.21508,tissue
99.21512,99.21512,tissue
99.21526,99.21534,tissue
99.21528,99.21545,tissue
99.21556,99.21556,tissue
99.21564,99.21564,tissue
99.21572,99.21572,tissue
99.2158,99.2158,tissue
99.21588,99.21588,tissue
99.21592,99.21592,tissue
99.21595,99.21598,tissue
99.21618,99.21618,tissue
99.21624,99.21624,tissue
99.2163,99.2163,tissue
99.21633,99.21635,tissue
99.21648,99.21648,tissue
99.21651,99.21653,tissue
99.21656,99.21657,tissue
99.21669,99.21671,tissue
99.21681,99.21684,tissue
99.21688,99.21688,tissue
99.21714,99.21714,tissue
99.2172,99.2172,tissue
99.21727,99.2173,tissue
99.21733,99.21736,tissue
99.2175,99.2175,tissue
99.21774,99.21774,tissue
99.21781,99.21783,tissue
99.21791,99.21794,tissue
99.21842,99.21842,tissue
99.21848,99.21848,tissue
99.21873,99.21876,tissue
99.2224,99.2224,tissue
99.22252,99.22252,tissue
99.22265,99.22272,tissue
99.22287,99.22289,tissue
99.22293,99.223,tissue
99.22306,99.22306,tissue
99.22315,99.22321,tissue
99.22325,99.22328,tissue
99.22334,99.22334,tissue
99.22338,99.22338,tissue
99.22342,99.22346,tissue
99.22348,99.22348,tissue
99.22372,99.22372,tissue
99.2241,99.2241,tissue
99.23122,99.23122,tissue
99.23151,99.23153,tissue
99.23158,99.23158,tissue
99.23202,99.23202,tissue
99.23225,99.23232,tissue
99.23236,99.23236,tissue
99.23244,99.23249,tissue
99.23252,99.23253,tissue
99.23262,99.23262,tissue
99.23274,99.23274,tissue
99.23286,99.23287,tissue
99.2329,99.2329,tissue
99.23304,99.23304,tissue
99.23309,99.23324,tissue
99.23324,99.23324,tissue
99.2334,99.23349,tissue
99.2335,99.2335,tissue
99.23354,99.23354,tissue
99.23366,99.23366,tissue
99.23376,99.23376,tissue
99.23374,99.23387,tissue
99.23398,99.23399,tissue
99.23434,99.23438,tissue
99.2344,99.2344,tissue
99.23464,99.23464,tissue
99.23561,99.23563,tissue
99.23611,99.23618,tissue
99.23617,99.23624,tissue
99.2371,99.2371,tissue
99.23745,99.23748,tissue
99.23794,99.23794,tissue
99.2385,99.2385,tissue
99.23884,99.23884,tissue
99.23904,99.23904,tissue
99.23908,99.23908,tissue
99.23912,99.23917,tissue
99.23918,99.23918,tissue
99.2392,99.23925,tissue
99.2394,99.2394,tissue
99.23948,99.23949,tissue
99.2395,99.23959,tissue
99.23958,99.23958,tissue
99.23966,99.23966,tissue
99.23977,99.23984,tissue
99.23984,99.23984,tissue
99.23988,99.23988,tissue
99.23989,99.24004,tissue
99.24014,99.24014,tissue
99.24021,99.24023,tissue
99.24026,99.24026,tissue
99.24038,99.24038,tissue
99.24046,99.2405,tissue
99.24052,99.24052,tissue
99.24056,99.24056,tissue
99.24062,99.24062,tissue
99.24068,99.24068,tissue
99.24098,99.24098,tissue
99.24103,99.24109,tissue
99.24124,99.24124,tissue
99.24138,99.24138,tissue
99.2415,99.2415,tissue
99.24154,99.24154,tissue
99.24169,99.24172,tissue
99.24177,99.2418,tissue
99.24186,99.2419,tissue
99.24193,99.24195,tissue
99.24197,99.24199,tissue
99.24204,99.24204,tissue
99.24212,99.24212,tissue
99.2422,99.2422,tissue
99.24226,99.24226,tissue
99.24244,99.24244,tissue
99.2425,99.2425,tissue
99.24254,99.24254,tissue
99.2426,99.24265,tissue
99.2427,99.24271,tissue
99.2429,99.2429,tissue
99.243,99.243,tissue
99.24308,99.24308,tissue
99.2431,99.24319,tissue
99.24318,99.24323,tissue
99.2433,99.2433,tissue
99.24334,99.24339,tissue
99.2434,99.24341,tissue
99.24352,99.24352,tissue
99.24374,99.24379,tissue
99.2439,99.2439,tissue
99.24395,99.24398,tissue
99.24402,99.24402,tissue
99.2445,99.2445,tissue
99.24456,99.24456,tissue
99.24473,99.24476,tissue
99.24492,99.24492,tissue
99.245,99.245,tissue
99.24536,99.24536,tissue
99.25202,99.25206,tissue
99.253,99.253,tissue
99.25306,99.25306,tissue
99.25418,99.25418,tissue
99.25426,99.25426,tissue
99.25458,99.25458,tissue
99.25472,99.25472,tissue
99.25485,99.25487,tissue
99.25491,99.25493,tissue
99.25495,99.25498,tissue
99.255,99.25505,tissue
99.25524,99.25524,tissue
99.25538,99.25538,tissue
99.25542,99.25542,tissue
99.25553,99.25556,tissue
99.25558,99.25558,tissue
99.25574,99.25574,tissue
99.25586,99.25586,tissue
99.25596,99.25596,tissue
99.2561,99.2561,tissue
99.25634,99.25634,tissue
99.25646,99.25646,tissue
99.25656,99.25656,tissue
99.25664,99.25664,tissue
99.25667,99.25673,tissue
99.25674,99.25674,tissue
99.257,99.257,tissue
99.25718,99.25719,tissue
99.2574,99.2574,tissue
99.25826,99.25831,tissue
99.25842,99.25842,tissue
99.25848,99.25848,tissue
99.2586,99.2586,tissue
99.25863,99.25866,tissue
99.2587,99.2587,tissue
99.2589,99.2589,tissue
99.25935,99.25938,tissue
99.25949,99.25951,tissue
99.25955,99.2597,tissue
99.25974,99.25975,tissue
99.25992,99.25992,tissue
99.25998,99.25998,tissue
99.26032,99.26032,tissue
99.26036,99.26036,tissue
99.26039,99.26041,tissue
99.26044,99.26057,tissue
99.26062,99.26067,tissue
99.26076,99.26076,tissue
99.26082,99.26082,tissue
99.26084,99.26089,tissue
99.26092,99.26096,tissue
99.26097,99.26103,tissue
99.26118,99.26118,tissue
99.2613,99.2613,tissue
99.26141,99.26148,tissue
99.26168,99.26168,tissue
99.26174,99.26174,tissue
99.26184,99.26185,tissue
99.26192,99.26192,tissue
99.262,99.262,tissue
99.2621,99.2621,tissue
99.26222,99.26222,tissue
99.26234,99.26234,tissue
99.26239,99.26246,tissue
99.26251,99.26253,tissue
99.26264,99.26264,tissue
99.26276,99.26276,tissue
99.2629,99.2629,tissue
99.26294,99.26298,tissue
99.26304,99.26304,tissue
99.26312,99.26321,tissue
99.26327,99.26329,tissue
99.26332,99.26332,tissue
99.26338,99.26338,tissue
99.26348,99.26349,tissue
99.26356,99.26356,tissue
99.26362,99.26362,tissue
99.26364,99.26369,tissue
99.26372,99.26372,tissue
99.26398,99.26399,tissue
99.26406,99.26406,tissue
99.26428,99.26428,tissue
99.26446,99.26446,tissue
99.26456,99.26461,tissue
99.2651,99.2651,tissue
99.26614,99.26614,tissue
99.27155,99.27158,tissue
99.2718,99.27185,tissue
99.27188,99.27188,tissue
99.27223,99.27233,tissue
99.27234,99.27234,tissue
99.27246,99.27246,tissue
99.27271,99.27274,tissue
99.2729,99.2729,tissue
99.27304,99.27305,tissue
99.27326,99.27326,tissue
99.2733,99.27334,tissue
99.2735,99.2735,tissue
99.27356,99.27356,tissue
99.27362,99.27363,tissue
99.2737,99.27374,tissue
99.27391,99.27394,tissue
99.274,99.274,tissue
99.27404,99.27404,tissue
99.2741,99.2741,tissue
99.27424,99.27424,tissue
99.27442,99.27442,tissue
99.27448,99.27448,tissue
99.27454,99.27454,tissue
99.27466,99.27466,tissue
99.27472,99.27472,tissue
99.27484,99.27484,tissue
99.2749,99.2749,tissue
99.275,99.275,tissue
99.27512,99.27512,tissue
99.27519,99.27534,tissue
99.2753,99.2753,tissue
99.27531,99.27546,tissue
99.27546,99.27546,tissue
99.27547,99.27553,tissue
99.27556,99.27556,tissue
99.2756,99.2756,tissue
99.2757,99.2757,tissue
99.2758,99.2758,tissue
99.27584,99.27584,tissue
99.27588,99.27588,tissue
99.27599,99.27601,tissue
99.27612,99.27616,tissue
99.2762,99.2762,tissue
99.27636,99.27636,tissue
99.27648,99.27648,tissue
99.27656,99.2766,tissue
99.2768,99.2768,tissue
99.27717,99.2772,tissue
99.27748,99.27748,tissue
99.27756,99.27756,tissue
99.27774,99.27774,tissue
99.27814,99.27814,tissue
99.27852,99.27852,tissue
99.27882,99.27882,tissue
99.279,99.279,tissue
99.27924,99.27924,tissue
99.27927,99.2793,tissue
99.27944,99.27944,tissue
99.2797,99.2797,tissue
99.27976,99.27976,tissue
99.28005,99.28012,tissue
99.28018,99.28018,tissue
99.28028,99.28028,tissue
99.28034,99.28034,tissue
99.28038,99.28038,tissue
99.28042,99.28042,tissue
99.28052,99.28052,tissue
99.28074,99.28074,tissue
99.2808,99.2808,tissue
99.28084,99.28084,tissue
99.28092,99.28092,tissue
99.28102,99.28102,tissue
99.28112,99.28112,tissue
99.28115,99.28117,tissue
99.28121,99.28124,tissue
99.28124,99.28128,tissue
99.2813,99.2813,tissue
99.28145,99.28148,tissue
99.2815,99.28155,tissue
99.28158,99.28158,tissue
99.28169,99.28171,tissue
99.28184,99.28184,tissue
99.2819,99.2819,tissue
99.28198,99.28198,tissue
99.28201,99.28203,tissue
99.28226,99.28226,tissue
99.28242,99.28242,tissue
99.28248,99.28248,tissue
99.2825,99.28255,tissue
99.28262,99.28262,tissue
99.2827,99.2827,tissue
99.28274,99.28274,tissue
99.28284,99.28284,tissue
99.28292,99.28292,tissue
99.28302,99.28302,tissue
99.28312,99.28312,tissue
99.28318,99.28318,tissue
99.28324,99.28324,tissue
99.2833,99.2833,tissue
99.28336,99.28336,tissue
99.28342,99.28342,tissue
99.2835,99.28359,tissue
99.28364,99.28364,tissue
99.2837,99.2837,tissue
99.28376,99.28376,tissue
99.28385,99.28387,tissue
99.28396,99.28397,tissue
99.28405,99.28407,tissue
99.2842,99.2842,tissue
99.28424,99.28432,tissue
99.28432,99.28432,tissue
99.2844,99.2844,tissue
99.28444,99.28444,tissue
99.28463,99.2847,tissue
99.2848,99.2848,tissue
99.28486,99.28486,tissue
99.28497,99.285,tissue
99.28502,99.28502,tissue
99.2851,99.28515,tissue
99.28516,99.28517,tissue
99.28522,99.28522,tissue
99.2854,99.2854,tissue
99.28544,99.28549,tissue
99.28556,99.28556,tissue
99.28564,99.28569,tissue
99.28569,99.28571,tissue
99.28582,99.28582,tissue
99.28588,99.28588,tissue
99.28593,99.28596,tissue
99.29436,99.29436,tissue
99.29472,99.29472,tissue
99.29476,99.29476,tissue
99.29483,99.29486,tissue
99.29488,99.29488,tissue
99.29494,99.29494,tissue
99.29514,99.29514,tissue
99.29542,99.29542,tissue
99.2955,99.2955,tissue
99.29558,99.29558,tissue
99.2956,99.29568,tissue
99.29568,99.29568,tissue
99.29574,99.29575,tissue
99.2958,99.2958,tissue
99.29592,99.29592,tissue
99.29608,99.29608,tissue
99.29612,99.29612,tissue
99.29618,99.29618,tissue
99.2963,99.2963,tissue
99.29636,99.29636,tissue
99.29644,99.29644,tissue
99.29666,99.29666,tissue
99.29687,99.2969,tissue
99.29702,99.29702,tissue
99.29719,99.29721,tissue
99.29734,99.29735,tissue
99.29742,99.29742,tissue
99.2975,99.2975,tissue
99.29772,99.29772,tissue
99.2979,99.2979,tissue
99.29804,99.29804,tissue
99.29812,99.29812,tissue
99.29954,99.29954,tissue
99.30062,99.30062,tissue
99.30163,99.30166,tissue
99.30174,99.30174,tissue
99.302,99.302,tissue
99.30206,99.30206,tissue
99.30213,99.3022,tissue
99.30224,99.30224,tissue
99.30232,99.30232,tissue
99.30236,99.30236,tissue
99.3024,99.3024,tissue
99.30246,99.30247,tissue
99.3025,99.3025,tissue
99.30258,99.30263,tissue
99.30266,99.30266,tissue
99.30272,99.30272,tissue
99.3028,99.3028,tissue
99.30287,99.3029,tissue
99.303,99.303,tissue
99.30308,99.30309,tissue
99.30314,99.30314,tissue
99.3032,99.3032,tissue
99.30339,99.30342,tissue
99.30343,99.30346,tissue
99.3035,99.30354,tissue
99.3036,99.3036,tissue
99.30368,99.30368,tissue
99.30384,99.30384,tissue
99.3039,99.3039,tissue
99.30394,99.30403,tissue
99.30408,99.30408,tissue
99.30414,99.30414,tissue
99.30422,99.30422,tissue
99.30424,99.30428,tissue
99.30431,99.30434,tissue
99.30431,99.30442,tissue
99.30442,99.30442,tissue
99.30446,99.30446,tissue
99.30454,99.30458,tissue
99.30463,99.30465,tissue
99.30475,99.30477,tissue
99.30496,99.30496,tissue
99.305,99.305,tissue
99.30508,99.30509,tissue
99.30511,99.30514,tissue
99.30518,99.30523,tissue
99.30527,99.30533,tissue
99.30536,99.30536,tissue
99.3054,99.3054,tissue
99.30554,99.30554,tissue
99.30568,99.30568,tissue
99.30584,99.30584,tissue
99.30586,99.30594,tissue
99.30597,99.306,tissue
99.30632,99.30632,tissue
99.3064,99.30645,tissue
99.31394,99.31394,tissue
99.31408,99.31408,tissue
99.31416,99.31416,tissue
99.31461,99.31463,tissue
99.31468,99.31468,tissue
99.31518,99.31518,tissue
99.31538,99.31538,tissue
99.3156,99.3156,tissue
99.31574,99.31575,tissue
99.31601,99.31604,tissue
99.3161,99.3161,tissue
99.31616,99.31616,tissue
99.31619,99.31622,tissue
99.31624,99.31624,tissue
99.31668,99.31668,tissue
99.31678,99.31678,tissue
99.31684,99.31684,tissue
99.317,99.317,tissue
99.31703,99.31705,tissue
99.31732,99.31732,tissue
99.3174,99.3174,tissue
99.31752,99.31752,tissue
99.31758,99.31758,tissue
99.31764,99.31764,tissue
99.31769,99.31772,tissue
99.31774,99.31774,tissue
99.31786,99.31786,tissue
99.31794,99.31794,tissue
99.318,99.318,tissue
99.31806,99.31807,tissue
99.31814,99.31814,tissue
99.31822,99.31822,tissue
99.31826,99.31826,tissue
99.3186,99.3186,tissue
99.31863,99.3187,tissue
99.3187,99.31871,tissue
99.31885,99.31888,tissue
99.319,99.319,tissue
99.31904,99.31904,tissue
99.31955,99.31961,tissue
99.31986,99.31986,tissue
99.32003,99.32006,tissue
99.32016,99.32016,tissue
99.32022,99.32022,tissue
99.32028,99.32028,tissue
99.32042,99.32042,tissue
99.32054,99.32054,tissue
99.32096,99.32096,tissue
99.32116,99.32116,tissue
99.32148,99.32148,tissue
99.32154,99.32158,tissue
99.32166,99.32166,tissue
99.3219,99.3219,tissue
99.32196,99.32196,tissue
99.32204,99.32204,tissue
99.32212,99.32217,tissue
99.32219,99.32222,tissue
99.32226,99.32226,tissue
99.32242,99.32242,tissue
99.32248,99.32248,tissue
99.32274,99.32278,tissue
99.32284,99.32284,tissue
99.3228,99.32297,tissue
99.32292,99.32297,tissue
99.32324,99.32324,tissue
99.32332,99.32333,tissue
99.32336,99.3234,tissue
99.32366,99.32366,tissue
99.3238,99.3238,tissue
99.32396,99.32396,tissue
99.32404,99.32404,tissue
99.3241,99.3241,tissue
99.32428,99.32428,tissue
99.32434,99.32434,tissue
99.3244,99.32449,tissue
99.3245,99.3245,tissue
99.32448,99.32461,tissue
99.3247,99.3247,tissue
99.3249,99.32499,tissue
99.32503,99.32506,tissue
99.3251,99.3251,tissue
99.32518,99.32518,tissue
99.32534,99.32538,tissue
99.3255,99.3255,tissue
99.32556,99.32556,tissue
99.32564,99.32564,tissue
99.32582,99.32582,tissue
99.32586,99.32586,tissue
99.32596,99.32596,tissue
99.326,99.326,tissue
99.32604,99.32604,tissue
99.3261,99.32611,tissue
99.32612,99.32625,tissue
99.32622,99.32627,tissue
99.3263,99.3263,tissue
99.3264,99.3264,tissue
99.32643,99.32646,tissue
99.32658,99.32658,tissue
99.3266,99.32672,tissue
99.32692,99.32692,tissue
99.32712,99.32712,tissue
99.32724,99.32725,tissue
99.32777,99.3278,tissue
99.32804,99.32805,tissue
99.32832,99.32832,tissue
99.335,99.335,tissue
99.33506,99.33506,tissue
99.33546,99.33546,tissue
99.33576,99.33576,tissue
99.3359,99.33591,tissue
99.33594,99.33599,tissue
99.33606,99.33606,tissue
99.33628,99.33629,tissue
99.33646,99.33646,tissue
99.3365,99.3365,tissue
99.33654,99.33655,tissue
99.33657,99.3366,tissue
99.33674,99.33674,tissue
99.3369,99.33698,tissue
99.3371,99.3371,tissue
99.33722,99.33722,tissue
99.33726,99.33726,tissue
99.3373,99.3373,tissue
99.33736,99.33736,tissue
99.33748,99.33748,tissue
99.33753,99.33756,tissue
99.33758,99.33759,tissue
99.33768,99.33768,tissue
99.33772,99.33772,tissue
99.33776,99.33776,tissue
99.33782,99.33782,tissue
99.33788,99.33788,tissue
99.33796,99.33796,tissue
99.33812,99.33812,tissue
99.33816,99.33816,tissue
99.33825,99.33832,tissue
99.33838,99.33839,tissue
99.33841,99.33852,tissue
99.33854,99.33854,tissue
99.33861,99.33863,tissue
99.33868,99.33868,tissue
99.3388,99.3388,tissue
99.33888,99.33897,tissue
99.33896,99.33897,tissue
99.339,99.339,tissue
99.3391,99.3391,tissue
99.3392,99.3392,tissue
99.33936,99.33936,tissue
99.33944,99.33948,tissue
99.33952,99.33952,tissue
99.33956,99.33965,tissue
99.33976,99.33981,tissue
99.33988,99.33988,tissue
99.33992,99.33992,tissue
99.34001,99.34004,tissue
99.34008,99.34008,tissue
99.34016,99.34016,tissue
99.34019,99.34021,tissue
99.34032,99.34032,tissue
99.34044,99.34044,tissue
99.3405,99.3405,tissue
99.34056,99.34056,tissue
99.34082,99.34082,tissue
99.34652,99.34652,tissue
99.34807,99.34826,tissue
99.35773,99.35784,tissue
99.3584,99.35841,tissue
99.35874,99.35874,tissue
99.35887,99.3589,tissue
99.35904,99.35904,tissue
99.35912,99.3592,tissue
99.35923,99.35929,tissue
99.35934,99.35934,tissue
99.3594,99.3594,tissue
99.3595,99.3595,tissue
99.35966,99.35966,tissue
99.35972,99.35973,tissue
99.35985,99.35987,tissue
99.35992,99.35992,tissue
99.36,99.36,tissue
99.36006,99.36006,tissue
99.36009,99.36011,tissue
99.36018,99.36018,tissue
99.3603,99.3603,tissue
99.36036,99.36036,tissue
99.3607,99.3607,tissue
99.36078,99.36078,tissue
99.36091,99.36097,tissue
99.36098,99.36099,tissue
99.36108,99.36108,tissue
99.36118,99.36118,tissue
99.36122,99.36122,tissue
99.36126,99.36126,tissue
99.3613,99.3613,tissue
99.36182,99.36182,tissue
99.36192,99.36192,tissue
99.36213,99.36216,tissue
99.36226,99.36226,tissue
99.36236,99.36236,tissue
99.3625,99.3625,tissue
99.36296,99.36296,tissue
99.3631,99.3631,tissue
99.36338,99.36338,tissue
99.36374,99.36374,tissue
99.36386,99.36386,tissue
99.36432,99.36432,tissue
99.36436,99.36436,tissue
99.36474,99.36478,tissue
99.36496,99.36496,tissue
99.36504,99.36504,tissue
99.36582,99.36582,tissue
99.36674,99.36674,tissue
99.36692,99.36696,tissue
99.36698,99.36698,tissue
99.36721,99.36723,tissue
99.36748,99.36748,tissue
99.36762,99.36762,tissue
99.36766,99.36766,tissue
99.37782,99.37787,tissue
99.3781,99.3781,tissue
99.37813,99.37816,tissue
99.37818,99.37818,tissue
99.37824,99.37824,tissue
99.37826,99.3783,tissue
99.37844,99.37845,tissue
99.37851,99.37854,tissue
99.37856,99.37856,tissue
